city,scenario,severity,feat_n_nodes,feat_n_edges,feat_avg_degree,feat_degree_std,feat_max_degree,feat_avg_clustering,feat_transitivity,feat_assortativity,feat_density,feat_giant_component_frac,feat_approx_aspl,feat_modularity,feat_bridge_frac,feat_tunnel_frac,feat_major_highway_frac,feat_bc_mean,feat_bc_std,met_avg_ratio,met_median_ratio,met_pct_disconnected,met_n_removed_edges,met_n_pairs,label_resilience_score
"Phoenix, Arizona, USA",Tunnel Closure,0.2,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,1.0048092305540366,1.0,0.0,31,60,0.9952137874456181
"Phoenix, Arizona, USA",Tunnel Closure,0.3,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,1.0048092305540366,1.0,0.0,31,60,0.9952137874456181
"Phoenix, Arizona, USA",Highway Flood,0.05,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.924122210989269,5.0,96.66666666666667,14339,60,0.20308188082096715
"Phoenix, Arizona, USA",Highway Flood,0.1,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.924122210989269,5.0,96.66666666666667,14339,60,0.20308188082096715
"Phoenix, Arizona, USA",Highway Flood,0.2,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.924122210989269,5.0,96.66666666666667,14339,60,0.20308188082096715
"Phoenix, Arizona, USA",Highway Flood,0.3,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.924122210989269,5.0,96.66666666666667,14339,60,0.20308188082096715
"Phoenix, Arizona, USA",Targeted Attack (Top k%),0.05,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,3.003984050866864,2.142925446479243,36.666666666666664,5129,60,0.33289124811146337
"Phoenix, Arizona, USA",Targeted Attack (Top k%),0.1,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.455206366151578,5.0,76.66666666666667,10822,60,0.22445649377714535
"Phoenix, Arizona, USA",Targeted Attack (Top k%),0.2,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,5.0,5.0,100.0,22972,60,0.2
"Phoenix, Arizona, USA",Targeted Attack (Top k%),0.3,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,5.0,5.0,100.0,35543,60,0.2
"Phoenix, Arizona, USA",Random Failure,0.05,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,1.7623496298021528,1.1147727398394407,16.666666666666668,6198,60,0.5674242971369213
"Phoenix, Arizona, USA",Random Failure,0.1,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,2.2905229101887032,1.4049666665973533,25.0,12396,60,0.43658153147117645
"Phoenix, Arizona, USA",Random Failure,0.2,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,3.727973797457402,5.0,51.666666666666664,24792,60,0.2682422287093413
"Phoenix, Arizona, USA",Random Failure,0.3,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.8932351957130855,5.0,95.0,37188,60,0.20436377161598324
"San Francisco, California, USA",Bridge Collapse,0.05,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.1760155687025042,1.0686492239579621,1.6666666666666667,245,60,0.8503288788117814
"San Francisco, California, USA",Bridge Collapse,0.1,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.1760155687025042,1.0686492239579621,1.6666666666666667,245,60,0.8503288788117814
"San Francisco, California, USA",Bridge Collapse,0.2,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.1760155687025042,1.0686492239579621,1.6666666666666667,245,60,0.8503288788117814
"San Francisco, California, USA",Bridge Collapse,0.3,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.1760155687025042,1.0686492239579621,1.6666666666666667,245,60,0.8503288788117814
"San Francisco, California, USA",Tunnel Closure,0.05,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.0694779620376453,1.0,1.6666666666666667,42,60,0.9350356299953381
"San Francisco, California, USA",Tunnel Closure,0.1,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.0694779620376453,1.0,1.6666666666666667,42,60,0.9350356299953381
"San Francisco, California, USA",Tunnel Closure,0.2,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.0694779620376453,1.0,1.6666666666666667,42,60,0.9350356299953381
"San Francisco, California, USA",Tunnel Closure,0.3,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.0694779620376453,1.0,1.6666666666666667,42,60,0.9350356299953381
"San Francisco, California, USA",Highway Flood,0.05,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.7588908415588382,1.8148865335862658,28.333333333333332,4512,60,0.3624645038275514
"San Francisco, California, USA",Highway Flood,0.1,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.7588908415588382,1.8148865335862658,28.333333333333332,4512,60,0.3624645038275514
"San Francisco, California, USA",Highway Flood,0.2,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.7588908415588382,1.8148865335862658,28.333333333333332,4512,60,0.3624645038275514
"San Francisco, California, USA",Highway Flood,0.3,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.7588908415588382,1.8148865335862658,28.333333333333332,4512,60,0.3624645038275514
"San Francisco, California, USA",Targeted Attack (Top k%),0.05,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.607871729498677,1.2785960818748237,8.333333333333334,1147,60,0.6219401595622263
"San Francisco, California, USA",Targeted Attack (Top k%),0.1,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.117400652275795,1.5611818041836054,16.666666666666668,2473,60,0.47227717575565775
"San Francisco, California, USA",Targeted Attack (Top k%),0.2,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,3.9436269425013815,5.0,68.33333333333333,5224,60,0.2535736809237122
"San Francisco, California, USA",Targeted Attack (Top k%),0.3,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,4.730981963065253,5.0,91.66666666666667,8043,60,0.21137260885942788
"San Francisco, California, USA",Random Failure,0.05,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.2612354840323985,1.0380015450382025,5.0,1379,60,0.79287334733306
"San Francisco, California, USA",Random Failure,0.1,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,1.4627701780577298,1.1162144326582,8.333333333333334,2758,60,0.6836343911029159
"San Francisco, California, USA",Random Failure,0.2,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,2.28125225155696,1.585200360896337,23.333333333333332,5516,60,0.4383557317335238
"San Francisco, California, USA",Random Failure,0.3,10012.0,16393.0,3.2746703955253698,0.8983858439896002,7.0,0.054249186690257405,0.05288554801163919,0.21618742471368585,0.0003271072216087673,1.0,6588.90641756626,0.9338751188556234,0.008881960556844547,0.0015226218097447795,0.183584686774942,0.0039253465522611055,0.011514467618974547,3.828722276444647,4.027429491659223,45.0,8275,60,0.26118373906414555
